date,confirmed,deceased,age_class,deceased_/_confirmed_14_days_moving_average
2020-12-22,3498,15.0,50_59,0.004894831058402327
2020-12-23,3328,22.0,50_59,0.004662510165356465
2020-12-24,2755,9.0,50_59,0.0044887380767894836
2020-12-25,733,5.0,50_59,0.004468452162108657
2020-12-26,1349,5.0,50_59,0.004095962551199532
2020-12-27,1339,9.0,50_59,0.004132231404958678
2020-12-28,3434,16.0,50_59,0.004099134327553195
2020-12-29,4191,11.0,50_59,0.004015958149488758
2020-12-30,4114,10.0,50_59,0.003858003275139471
2020-12-31,3278,12.0,50_59,0.004064600043355734
2021-01-01,949,3.0,50_59,0.003929767992543517
2021-01-02,2717,7.0,50_59,0.0038558215584352197
2021-01-03,1469,11.0,50_59,0.0037578288100208767
2021-01-04,3927,17.0,50_59,0.0037116381028298126
2021-01-05,4266,15.0,50_59,0.003847246249580418
2021-01-06,1508,9.0,50_59,0.003941124426928336
2021-01-07,3630,20.0,50_59,0.003983735370075279
2021-01-08,3526,11.0,50_59,0.004117942084840166
2021-01-09,2629,7.0,50_59,0.0041654269562630165
2021-01-10,1077,4.0,50_59,0.004186289900575615
2021-01-11,2863,12.0,50_59,0.004328383878919911
2021-01-12,2776,11.0,50_59,0.0044748140533349455
2021-01-13,2684,8.0,50_59,0.004343971631205674
2021-01-14,2377,10.0,50_59,0.0041928721174004195
2021-01-15,2434,14.0,50_59,0.004418403611564691
2021-01-16,1805,5.0,50_59,0.004717447959621285
2021-01-17,807,9.0,50_59,0.004874303074817214
2021-01-18,2504,16.0,50_59,0.005010325332611124
2021-01-19,2454,12.0,50_59,0.0050078891404266995
2021-01-20,2274,8.0,50_59,0.005219751539826704
2021-01-21,2226,9.0,50_59,0.0053932108992209805
2021-01-22,2323,13.0,50_59,0.00510677808727948
2021-01-23,1709,12.0,50_59,0.005352780571921253
2021-01-24,717,7.0,50_59,0.005329492257832193
2021-01-25,2449,14.0,50_59,0.005199054717324123
2021-01-26,2391,9.0,50_59,0.0051491801482671734
2021-01-27,2267,12.0,50_59,0.0051601097895699905
2021-01-28,2009,13.0,50_59,0.0052438577191052434
2021-01-29,2067,4.0,50_59,0.0051037390436036835
2021-01-30,1639,11.0,50_59,0.0049430078571692055
2021-01-31,741,8.0,50_59,0.004834661942722173
2021-02-01,2239,11.0,50_59,0.004634951240312952
2021-02-02,2332,10.0,50_59,0.004724467574650278
2021-02-03,2216,8.0,50_59,0.004746486128486276
2021-02-04,2171,11.0,50_59,0.004615046516738701
2021-02-05,2092,8.0,50_59,0.004715774081520746
2021-02-06,1779,8.0,50_59,0.004688988204264048
2021-02-07,704,4.0,50_59,0.004666372721928278
2021-02-08,2322,8.0,50_59,0.004876607063691443
2021-02-09,2515,12.0,50_59,0.004905938767982294
2021-02-10,2352,13.0,50_59,0.005076702350733915
2021-02-11,2133,10.0,50_59,0.005187593614145326
2021-02-12,2120,7.0,50_59,0.005243364431908585
2021-02-13,1582,10.0,50_59,0.005418595471346037
2021-02-14,659,7.0,50_59,0.005634003708458137
2021-02-15,2091,16.0,50_59,0.005793257485865848
2021-02-16,2374,11.0,50_59,0.005784061696658098
2021-02-17,2289,13.0,50_59,0.00559170726921945
2021-02-18,2361,15.0,50_59,0.005383324361126065
2021-02-19,2373,11.0,50_59,0.0054013048095888335
2021-02-20,1992,14.0,50_59,0.005307229626135158
2021-02-21,881,11.0,50_59,0.005230885472668623
2021-02-22,2932,16.0,50_59,0.005003752814610958
2021-02-23,3425,17.0,50_59,0.004958413307741522
2021-02-24,3369,13.0,50_59,0.004941919706541675
2021-02-25,3131,9.0,50_59,0.004859611231101512
2021-02-26,3496,15.0,50_59,0.00488138470971089
2021-02-27,2543,12.0,50_59,0.004782598698581316
2021-02-28,1154,7.0,50_59,0.004830917874396135
2021-03-01,3653,16.0,50_59,0.004810463311904234
2021-03-02,3913,17.0,50_59,0.004993595171410582
2021-03-03,4033,21.0,50_59,0.005093486703877417
2021-03-04,3849,19.0,50_59,0.005117728388947357
2021-03-05,4035,20.0,50_59,0.005291434363912823
2021-03-06,3077,15.0,50_59,0.005388468677031153
2021-03-07,1274,15.0,50_59,0.005380186619019257
2021-03-08,4158,21.0,50_59,0.005340897975154064
2021-03-09,4374,30.0,50_59,0.005360689562081799
2021-03-10,4429,23.0,50_59,0.0053683039993864794
2021-03-11,4471,17.0,50_59,0.005302408972133743
2021-03-12,4362,28.0,50_59,0.005339842856053093
2021-03-13,3325,21.0,50_59,0.005509799435674522
2021-03-14,1417,8.0,50_59,0.005399650163510533
2021-03-15,4398,18.0,50_59,0.005448968315963953
2021-03-16,4657,22.0,50_59,0.005173829206361328
2021-03-17,4332,23.0,50_59,0.005155528297909041
2021-03-18,4120,17.0,50_59,0.005319663410387852
2021-03-19,4042,22.0,50_59,0.005175600739371534
2021-03-20,3093,24.0,50_59,0.005089158135802228
2021-03-21,1418,10.0,50_59,0.005113335814901161
2021-03-22,4049,23.0,50_59,0.005133875681225811
2021-03-23,4266,15.0,50_59,0.005057443800649105
2021-03-24,4227,21.0,50_59,0.0052003547528823675
2021-03-25,3989,23.0,50_59,0.0052595240029242145
2021-03-26,4062,19.0,50_59,0.005154745035220668
2021-03-27,3019,15.0,50_59,0.005068971248130298
2021-03-28,1371,9.0,50_59,0.005122929307774675
2021-03-29,3999,17.0,50_59,0.005108300430524884
2021-03-30,4236,16.0,50_59,0.005297408379952049
2021-03-31,3721,27.0,50_59,0.005140013024467392
2021-04-01,3752,18.0,50_59,0.005115637194251451
2021-04-02,3491,14.0,50_59,0.0050975394569159884
2021-04-03,2536,17.0,50_59,0.005134852186051149
2021-04-04,911,10.0,50_59,0.0051571029659631205
2021-04-05,1249,8.0,50_59,0.005169233966283087
2021-04-06,3232,18.0,50_59,0.005362291503866778
2021-04-07,3428,10.0,50_59,0.005021222293117319
2021-04-08,3021,17.0,50_59,0.00488171235448742
2021-04-09,2838,12.0,50_59,0.005013578441612701
2021-04-10,2333,13.0,50_59,0.00494384765625
2021-04-11,1004,8.0,50_59,0.004922493655792338
2021-04-12,2745,11.0,50_59,0.005130927105449399
2021-04-13,2850,16.0,50_59,0.005084694767879171
2021-04-14,2657,9.0,50_59,0.005169085134209379
2021-04-15,2324,6.0,50_59,0.0050642648802846245
2021-04-16,2381,13.0,50_59,0.005141809130805005
2021-04-17,1795,11.0,50_59,0.005112952813794947
2021-04-18,850,9.0,50_59,0.005086744146875526
2021-04-19,2454,21.0,50_59,0.004965517241379311
2021-04-20,2557,13.0,50_59,0.0047279655634747016
2021-04-21,2305,7.0,50_59,0.004797979797979798
2021-04-22,2106,9.0,50_59,0.004980225574923099
2021-04-23,2173,11.0,50_59,0.004805543138131426
2021-04-24,1723,9.0,50_59,0.004631952754081908
2021-04-25,765,6.0,50_59,0.004513618677042802
2021-04-26,2060,4.0,50_59,0.00420201696814471
2021-04-27,2192,6.0,50_59,0.004063692154586167
2021-04-28,2035,8.0,50_59,0.004193051514632894
2021-04-29,1912,9.0,50_59,0.004232804232804233
2021-04-30,1917,6.0,50_59,0.004099294010475973
2021-05-01,858,2.0,50_59,0.004095659542415969
2021-05-02,643,5.0,50_59,0.003999619083896772
2021-05-03,1742,10.0,50_59,0.004265449856165063
2021-05-04,1685,6.0,50_59,0.004263283768326921
2021-05-05,1561,7.0,50_59,0.004366573876971781
2021-05-06,1414,7.0,50_59,0.004185779816513762
2021-05-07,1448,5.0,50_59,0.004425315227934045
2021-05-08,1010,6.0,50_59,0.00470200293111871
2021-05-09,525,3.0,50_59,0.004601417734112673
2021-05-10,1220,6.0,50_59,0.004485192269639206
2021-05-11,1264,2.0,50_59,0.004578563995837669
2021-05-12,1122,6.0,50_59,0.004700352526439483
2021-05-13,1031,2.0,50_59,0.004806946813459451
2021-05-14,973,6.0,50_59,0.004946821667078902
2021-05-15,738,6.0,50_59,0.00470286447199658
2021-05-16,349,2.0,50_59,0.004742666432460917
2021-05-17,821,4.0,50_59,0.004628343978524484
2021-05-18,939,4.0,50_59,0.004995592124595945
2021-05-19,762,5.0,50_59,0.004855873540655026
2021-05-20,696,5.0,50_59,0.004909983633387889
2021-05-21,679,3.0,50_59,0.004814857273873667
2021-05-22,576,1.0,50_59,0.004403189337141497
2021-05-23,216,2.0,50_59,0.004725554343874954
2021-05-24,637,2.0,50_59,0.004707978114263901
2021-05-25,670,3.0,50_59,0.00459645802352305
2021-05-26,592,2.0,50_59,0.004254070705588969
2021-05-27,517,0.0,50_59,0.004128440366972477
2021-05-28,531,3.0,50_59,0.004440215667618141
2021-05-29,418,1.0,50_59,0.00461361014994233
2021-05-30,199,4.0,50_59,0.0046822742474916385
2021-05-31,427,2.0,50_59,0.004594451316487012
2021-06-01,477,1.0,50_59,0.004361016306408798
2021-06-02,182,0.0,50_59,0.00463429377392706
2021-06-03,419,3.0,50_59,0.00489987217724755
2021-06-04,445,4.0,50_59,0.005191873589164785
2021-06-05,339,1.0,50_59,0.0052531041069723014
2021-06-06,127,2.0,50_59,0.0046821094135041895
2021-06-07,316,0.0,50_59,0.004969918911849333
2021-06-08,285,0.0,50_59,0.00510783200908059
2021-06-09,281,2.0,50_59,0.005135520684736091
2021-06-10,248,0.0,50_59,0.00463678516228748
2021-06-11,267,3.0,50_59,0.00410958904109589
2021-06-12,176,0.0,50_59,0.0041183077499064025
2021-06-13,69,1.0,50_59,0.003468208092485549
2021-06-14,192,2.0,50_59,0.004178854993731718
2021-06-15,178,0.0,50_59,0.00487156775907883
2021-06-16,163,0.0,50_59,0.00481000481000481
2021-06-17,149,0.0,50_59,0.005186721991701245
2021-06-18,130,1.0,50_59,0.005131128848346636
2021-06-19,90,0.0,50_59,0.006630500301386378
2021-06-20,51,0.0,50_59,0.006777572396796057
2021-06-21,114,1.0,50_59,0.006430868167202572
2021-06-22,150,1.0,50_59,0.007427413909520594
2021-06-23,102,1.0,50_59,0.007768361581920904
2021-06-24,97,0.0,50_59,0.008136094674556213
2021-06-25,93,2.0,50_59,0.007593014426727411
2021-06-26,81,2.0,50_59,0.00842911877394636
2021-06-27,33,1.0,50_59,0.008500772797527048
2021-06-28,124,1.0,50_59,0.007575757575757576
2021-06-29,104,1.0,50_59,0.007639419404125287
2021-06-30,98,0.0,50_59,0.006731488406881077
2021-07-01,85,0.0,50_59,0.006569343065693431
2021-07-02,95,0.0,50_59,0.007017543859649123
2021-07-03,78,1.0,50_59,0.005502063273727648
2021-07-04,40,0.0,50_59,0.004676018704074816
2021-07-05,140,0.0,50_59,0.0038240917782026767
2021-07-06,139,1.0,50_59,0.0028935185185185184
2021-07-07,130,0.0,50_59,0.003236245954692557
2021-07-08,130,0.0,50_59,0.0034499753573188764
2021-07-09,148,3.0,50_59,0.0035810205908683975
2021-07-10,110,0.0,50_59,0.0033030553261767133
2021-07-11,76,0.0,50_59,0.0031164783794312427
2021-07-12,196,0.0,50_59,0.0031479538300104933
2021-07-13,263,0.0,50_59,0.0027649769585253456
2021-07-14,224,1.0,50_59,0.0027731558513588465
2021-07-15,260,1.0,50_59,0.003281999495077001
2021-07-16,300,1.0,50_59,0.00296871431833752
2021-07-17,266,1.0,50_59,0.0027636054421768708
2021-07-18,185,0.0,50_59,0.0030902348578491965
2021-07-19,432,1.0,50_59,0.0032033163745995856
2021-07-20,535,1.0,50_59,0.003666841278156103
2021-07-21,481,1.0,50_59,0.0039081582804103565
2021-07-22,485,3.0,50_59,0.004329673728158343
2021-07-23,566,3.0,50_59,0.0044027003228646906
2021-07-24,435,0.0,50_59,0.004791431792559188
2021-07-25,226,2.0,50_59,0.004765241765942537
2021-07-26,649,2.0,50_59,0.005286701911346075
2021-07-27,683,4.0,50_59,0.0049868766404199474
2021-07-28,638,4.0,50_59,0.00491183879093199
2021-07-29,586,5.0,50_59,0.004540991654393717
2021-07-30,647,3.0,50_59,0.0050011907597046915
2021-07-31,548,5.0,50_59,0.005046356061495129
2021-08-01,224,0.0,50_59,0.00530932594644506
2021-08-02,674,6.0,50_59,0.005786249149081007
2021-08-03,778,0.0,50_59,0.005476696099251146
2021-08-04,801,2.0,50_59,0.00550357732526142
2021-08-05,693,1.0,50_59,0.005451630144307857
2021-08-06,816,8.0,50_59,0.005437055625261397
2021-08-07,558,1.0,50_59,0.005329153605015674
2021-08-08,369,5.0,50_59,0.005491658895451249
2021-08-09,799,7.0,50_59,0.005477784540474742
2021-08-10,816,2.0,50_59,0.005841005841005841
2021-08-11,776,5.0,50_59,0.006111384918679152
2021-08-12,856,6.0,50_59,0.006410879067508499
2021-08-13,856,4.0,50_59,0.0061674857858726026
2021-08-14,554,4.0,50_59,0.006297709923664122
2021-08-15,305,2.0,50_59,0.006209993312314894
2021-08-16,881,7.0,50_59,0.006118798832721453
2021-08-17,1021,5.0,50_59,0.0064209938581797875
2021-08-18,845,5.0,50_59,0.006656939631588547
2021-08-19,843,5.0,50_59,0.006361323155216285
2021-08-20,898,6.0,50_59,0.006540103551639568
2021-08-21,661,3.0,50_59,0.006288743149761926
2021-08-22,356,4.0,50_59,0.0066071428571428574
2021-08-23,955,7.0,50_59,0.006304946274753575
2021-08-24,939,6.0,50_59,0.006360867228095323
2021-08-25,996,9.0,50_59,0.006369998205634308
2021-08-26,894,3.0,50_59,0.005979344084073202
2021-08-27,861,6.0,50_59,0.005915005915005915
2021-08-28,676,2.0,50_59,0.005847418912745546
2021-08-29,374,6.0,50_59,0.005606102380295928
2021-08-30,942,4.0,50_59,0.005131075660042914
2021-08-31,922,5.0,50_59,0.004832748981332322
2021-09-01,829,5.0,50_59,0.004476449980537174
2021-09-02,735,0.0,50_59,0.004583042741855136
2021-09-03,849,5.0,50_59,0.004172178691360537
2021-09-04,617,2.0,50_59,0.004342880777582463
2021-09-05,292,1.0,50_59,0.003981141959140911
2021-09-06,793,1.0,50_59,0.003990509059534081
2021-09-07,773,2.0,50_59,0.0038858665482402574
2021-09-08,719,4.0,50_59,0.00364797081623347
2021-09-09,655,3.0,50_59,0.00383008356545961
2021-09-10,651,1.0,50_59,0.0033613445378151263
2021-09-11,520,3.0,50_59,0.00319135878237388
2021-09-12,248,2.0,50_59,0.0032278088144009932
2021-09-13,669,3.0,50_59,0.0037108125399872042
2021-09-14,657,3.0,50_59,0.003686635944700461
2021-09-15,594,2.0,50_59,0.003938077131993482
2021-09-16,579,1.0,50_59,0.003918824352694192
2021-09-17,563,0.0,50_59,0.004049168474331164
2021-09-18,434,0.0,50_59,0.0040178571428571425
2021-09-19,200,1.0,50_59,0.003771307889576105
2021-09-20,553,4.0,50_59,0.00359318856428683
2021-09-21,553,1.0,50_59,0.0033762057877813503
2021-09-22,488,5.0,50_59,0.003784139519578809
2021-09-23,436,2.0,50_59,0.004061600947706888
2021-09-24,421,1.0,50_59,0.004541484716157205
2021-09-25,325,2.0,50_59,0.004626334519572953
2021-09-26,157,0.0,50_59,0.004668701741784881
2021-09-27,441,1.0,50_59,0.0040530582166543845
2021-09-28,476,1.0,50_59,0.0041470311027332705
2021-09-29,452,4.0,50_59,0.0036545489517214847
2021-09-30,410,2.0,50_59,0.0036886041545331006
2021-10-01,379,2.0,50_59,0.003749013417521705
2021-10-02,329,0.0,50_59,0.003969829297340214
2021-10-03,149,1.0,50_59,0.003981684252438782
2021-10-04,412,0.0,50_59,0.004205888243540957
2021-10-05,430,1.0,50_59,0.0042656916514320535
2021-10-06,382,2.0,50_59,0.004341534008683068
2021-10-07,388,2.0,50_59,0.00439146800501882
2021-10-08,338,1.0,50_59,0.0041762372102735435
2021-10-09,295,3.0,50_59,0.004799666110183639
2021-10-10,142,0.0,50_59,0.00480066791901482
2021-10-11,411,2.0,50_59,0.00510204081632653
2021-10-12,406,1.0,50_59,0.0054097375275495895
2021-10-13,366,4.0,50_59,0.0048638132295719845
2021-10-14,355,2.0,50_59,0.004554079696394687
2021-10-15,386,1.0,50_59,0.005036877136175571
2021-10-16,332,3.0,50_59,0.00432825484764543
2021-10-17,148,1.0,50_59,0.0046130189646335215
2021-10-18,521,2.0,50_59,0.004059100503328463
2021-10-19,521,3.0,50_59,0.004297114794352364
2021-10-20,531,0.0,50_59,0.00363901018922853
2021-10-21,518,1.0,50_59,0.0033300957402525324
2021-10-22,627,5.0,50_59,0.0034455340577789558
2021-10-23,512,0.0,50_59,0.003326935380678183
2021-10-24,219,2.0,50_59,0.0035162627150571394
2021-10-25,717,0.0,50_59,0.0035737077217613275
2021-10-26,763,4.0,50_59,0.0033645758231194423
2021-10-27,720,1.0,50_59,0.0033921302578018998
2021-10-28,692,1.0,50_59,0.0035248878444776757
2021-10-29,725,3.0,50_59,0.0030574806359559724
2021-10-30,601,3.0,50_59,0.0031724001189650046
2021-10-31,296,3.0,50_59,0.003524229074889868
2021-11-01,393,2.0,50_59,0.003913894324853229
2021-11-02,1008,3.0,50_59,0.003381685503248198
2021-11-03,1053,2.0,50_59,0.0033160445540345207
2021-11-04,1036,4.0,50_59,0.003355430067926999
2021-11-05,1077,2.0,50_59,0.0031921519775770786
2021-11-06,787,2.0,50_59,0.003008649868371568
2021-11-07,347,6.0,50_59,0.002819200237406336
2021-11-08,1233,6.0,50_59,0.002882042132711178
2021-11-09,1269,0.0,50_59,0.0027009222661396573
2021-11-10,1244,2.0,50_59,0.0026109660574412533
2021-11-11,1150,3.0,50_59,0.0025184275184275185
2021-11-12,1350,3.0,50_59,0.002555872563005231
2021-11-13,1052,2.0,50_59,0.002708153269951023
2021-11-14,480,1.0,50_59,0.0023299426038529297
2021-11-15,1487,6.0,50_59,0.002238846720908644
2021-11-16,1615,2.0,50_59,0.002463570604885208
2021-11-17,1576,2.0,50_59,0.0024302566958635005
2021-11-18,1613,4.0,50_59,0.0023446658851113715
2021-11-19,1621,4.0,50_59,0.0025116102739076865
2021-11-20,1318,6.0,50_59,0.0024896265560165973
2021-11-21,589,0.0,50_59,0.002461257976298997
2021-11-22,1949,6.0,50_59,0.0023158262693349645
2021-11-23,2034,6.0,50_59,0.0024564821481512854
2021-11-24,1917,3.0,50_59,0.0024153600524010315
2021-11-25,1871,3.0,50_59,0.0023720102787112077
2021-11-26,1980,8.0,50_59,0.0022900763358778627
2021-11-27,1640,3.0,50_59,0.0022305661920517493
2021-11-28,730,1.0,50_59,0.002273810833608391
2021-11-29,2433,5.0,50_59,0.0021930600261752327
2021-11-30,2340,7.0,50_59,0.002089542013496386
2021-12-01,2392,3.0,50_59,0.0020921231563164684
2021-12-02,2481,5.0,50_59,0.0020690115464192752
2021-12-03,2526,4.0,50_59,0.002110176807238546
2021-12-04,2017,6.0,50_59,0.0021966462471381724
2021-12-05,957,2.0,50_59,0.0021648321492819464
2021-12-06,2953,6.0,50_59,0.002175894616131024
2021-12-07,2956,5.0,50_59,0.0020665251238499646
2021-12-08,1403,2.0,50_59,0.0021862702229995625
2021-12-09,3158,5.0,50_59,0.0022294768691774824
2021-12-10,3291,12.0,50_59,0.0022241537989569488
2021-12-11,2685,8.0,50_59,0.0023313492063492063
2021-12-12,1205,1.0,50_59,0.002491268348679872
2021-12-13,3645,8.0,50_59,0.0024937655860349127
2021-12-14,3656,6.0,50_59,0.002425169324885296
2021-12-15,3659,10.0,50_59,0.002401007635991498
2021-12-16,3566,9.0,50_59,0.002377425431136958
2021-12-17,3965,7.0,50_59,0.002107517378520319
2021-12-18,3221,13.0,50_59,0.0020638414969730325
2021-12-19,1580,10.0,50_59,0.002059851031573397
2021-12-20,5318,12.0,50_59,0.0017569144190515407
2021-12-21,5418,8.0,50_59,0.0015056633473633783
2021-12-22,6445,13.0,50_59,0.0012580374615599665
2021-12-23,7027,13.0,50_59,0.0010793476985647805
2021-12-24,7447,6.0,50_59,0.0010067785156223064
2021-12-25,1992,4.0,50_59,0.0009381309440452478
2021-12-26,3745,6.0,50_59,0.0008926163290992924
2021-12-27,15816,11.0,50_59,0.0007417360924482666
2021-12-28,18470,10.0,50_59,0.0007280325629109957
2021-12-29,23300,13.0,50_59,0.0006410746278795289
2021-12-30,24111,12.0,50_59,0.0006409531350148927
2021-12-31,21127,15.0,50_59,0.0006087245540065653
2022-01-01,5305,5.0,50_59,0.0005933325974169334
2022-01-02,10201,11.0,50_59,0.0005956487355084047
2022-01-03,35646,11.0,50_59,0.0005729860315297178
2022-01-04,30897,24.0,50_59,0.0005710444760369513
2022-01-05,30458,10.0,50_59,0.0005568516195589735
2022-01-06,10192,15.0,50_59,0.0005453119213351102
2022-01-07,36513,16.0,50_59,0.0005341082689148987
2022-01-08,24107,13.0,50_59,0.0005165048010220202
2022-01-09,11012,11.0,50_59,0.000518391882203717
2022-01-10,41531,19.0,50_59,0.0005422408379280867
2022-01-11,31826,17.0,50_59,0.0005056818979927238
2022-01-12,28278,11.0,50_59,0.0004908255571726165
2022-01-13,25830,9.0,50_59,0.00045531937204559814
2022-01-14,26448,14.0,50_59,0.00045096152465208463
2022-01-15,21046,7.0,50_59,0.0004336716753791697
2022-01-16,8876,11.0,50_59,0.00042022899520879756
2022-01-17,34449,19.0,50_59,0.00042695245667824803
2022-01-18,25389,8.0,50_59,0.00043489045592626837
2022-01-19,24933,2.0,50_59,0.0004320989706072985
2022-01-20,22145,8.0,50_59,0.0004255143919948389
2022-01-21,22275,8.0,50_59,0.00041934681403034933
2022-01-22,17234,4.0,50_59,0.00042539147016758955
2022-01-23,7651,5.0,50_59,0.00040493651041318383
2022-01-24,26841,15.0,50_59,0.00038595441011988216
2022-01-25,19028,14.0,50_59,0.00040014685802211943
2022-01-26,18712,6.0,50_59,0.00042930924576002914
2022-01-27,16385,3.0,50_59,0.00043263034696953826
2022-01-28,16426,8.0,50_59,0.00045134804215782775
2022-01-29,12346,5.0,50_59,0.00046048120285698555
2022-01-30,5364,4.0,50_59,0.000448775810983788
2022-01-31,19187,8.0,50_59,0.0004201657744964832
2022-02-01,13884,7.0,50_59,0.0003917073255030271
2022-02-02,13125,4.0,50_59,0.0004028738333445243
2022-02-03,11129,4.0,50_59,0.0004449058282663503
2022-02-04,10953,7.0,50_59,0.0004240563037337474
2022-02-05,8760,2.0,50_59,0.0004215520259504569
2022-02-06,3949,1.0,50_59,0.000399872040946897
2022-02-07,14013,4.0,50_59,0.00039035053478023266
2022-02-08,9366,5.0,50_59,0.0003725628182307406
2022-02-09,8936,4.0,50_59,0.000359006689783195
2022-02-10,7651,6.0,50_59,0.0003575718123389781
2022-02-11,7544,1.0,50_59,0.0003167868216682186
2022-02-12,6098,2.0,50_59,0.0003289736023606348
2022-02-13,2949,0.0,50_59,0.000334960768988723
2022-02-14,9733,3.0,50_59,0.00031618312454344244
2022-02-15,6579,2.0,50_59,0.00028669067223228826
2022-02-16,6544,0.0,50_59,0.00025381017416212427
2022-02-17,5994,2.0,50_59,0.00019081784528489105
2022-02-18,6055,1.0,50_59,
2022-02-19,4901,2.0,50_59,
2022-02-20,2156,1.0,50_59,
2022-02-21,7213,0.0,50_59,
2022-02-22,4849,1.0,50_59,
2022-02-23,4473,0.0,50_59,
2022-02-24,3521,0.0,50_59,
2022-02-25,3238,,50_59,
2022-02-26,2051,,50_59,
2022-02-27,93,,50_59,
2022-02-28,0,,50_59,
2020-01-29,2,,60_69,
2020-01-30,0,,60_69,
2020-01-31,0,,60_69,
2020-02-01,0,,60_69,
2020-02-02,0,,60_69,
2020-02-03,0,,60_69,
2020-02-04,0,,60_69,
2020-02-05,0,,60_69,
2020-02-06,0,,60_69,
2020-02-07,0,,60_69,
2020-02-08,0,,60_69,
2020-02-09,0,,60_69,
2020-02-10,0,,60_69,
2020-02-11,0,,60_69,
2020-02-12,0,,60_69,
2020-02-13,0,,60_69,
2020-02-14,0,,60_69,
2020-02-15,0,,60_69,
2020-02-16,0,,60_69,
2020-02-17,0,,60_69,
2020-02-18,0,,60_69,
2020-02-19,0,,60_69,
2020-02-20,0,0.0,60_69,
2020-02-21,7,2.0,60_69,
2020-02-22,12,4.0,60_69,
2020-02-23,12,0.0,60_69,
2020-02-24,15,3.0,60_69,
2020-02-25,42,4.0,60_69,
2020-02-26,34,3.0,60_69,0.18407960199004975
2020-02-27,48,8.0,60_69,0.1796116504854369
2020-02-28,61,13.0,60_69,0.17170953101361575
2020-02-29,58,13.0,60_69,0.175
2020-03-01,64,20.0,60_69,0.1720371381758602
2020-03-02,111,22.0,60_69,0.1782490974729242
2020-03-03,148,24.0,60_69,0.18080614203454895
2020-03-04,192,32.0,60_69,0.17980864401187727
2020-03-05,226,37.0,60_69,0.18207204691426976
2020-03-06,299,44.0,60_69,0.18186146155677219
2020-03-07,250,50.0,60_69,0.17926701570680628
2020-03-08,283,42.0,60_69,0.1785645933014354
2020-03-09,400,83.0,60_69,0.17511289513296538
2020-03-10,431,80.0,60_69,0.1726303490579816
2020-03-11,460,77.0,60_69,0.17069055036344755
2020-03-12,598,115.0,60_69,0.16870588235294118
2020-03-13,681,125.0,60_69,0.16645216645216646
2020-03-14,632,105.0,60_69,0.16249747831349606
2020-03-15,514,97.0,60_69,0.1635025184037195
2020-03-16,865,136.0,60_69,0.15924205156235766
2020-03-17,1016,159.0,60_69,0.1556881051175657
2020-03-18,1049,165.0,60_69,0.15330894579314933
2020-03-19,1022,156.0,60_69,0.1490556821882123
2020-03-20,1123,162.0,60_69,0.14313114361064494
2020-03-21,840,109.0,60_69,0.14144474565460055
2020-03-22,693,119.0,60_69,0.13828589805434957
2020-03-23,1053,143.0,60_69,0.13386278041591615
2020-03-24,1022,133.0,60_69,0.12939391384978505
2020-03-25,920,120.0,60_69,0.12531590413943355
2020-03-26,854,102.0,60_69,0.12116010119262739
2020-03-27,910,85.0,60_69,0.11585482330468004
2020-03-28,661,88.0,60_69,0.11351030110935023
2020-03-29,410,43.0,60_69,0.1089578393980002
2020-03-30,641,51.0,60_69,0.10479964773227653
2020-03-31,665,59.0,60_69,0.10069322053812713
2020-04-01,661,68.0,60_69,0.09486607142857142
2020-04-02,615,59.0,60_69,0.09105119187182494
2020-04-03,525,34.0,60_69,0.08889504292439768
2020-04-04,466,42.0,60_69,0.08376963350785341
2020-04-05,298,30.0,60_69,0.0829062405788363
2020-04-06,436,38.0,60_69,0.08466376390904692
2020-04-07,449,38.0,60_69,0.08233686368295183
2020-04-08,473,28.0,60_69,0.07828418230563003
2020-04-09,467,36.0,60_69,0.07392776523702031
2020-04-10,455,28.0,60_69,0.07384916748285994
2020-04-11,315,22.0,60_69,0.07072570725707257
2020-04-12,168,17.0,60_69,0.06888462358711879
2020-04-13,208,26.0,60_69,0.0662397880326783
2020-04-14,318,16.0,60_69,0.06277305127615544
2020-04-15,402,24.0,60_69,0.06242350061199511
2020-04-16,336,14.0,60_69,0.05972474681900805
2020-04-17,314,18.0,60_69,0.057370299203952785
2020-04-18,239,10.0,60_69,0.05679862306368331
2020-04-19,109,8.0,60_69,0.054870892018779344
2020-04-20,276,15.0,60_69,0.050074074074074076
2020-04-21,269,11.0,60_69,0.04953846153846154
2020-04-22,209,10.0,60_69,0.04841897233201581
2020-04-23,233,11.0,60_69,0.0477171301064195
2020-04-24,247,7.0,60_69,0.046130952380952384
2020-04-25,158,11.0,60_69,0.047284095349745994
2020-04-26,90,6.0,60_69,0.0463443867359169
2020-04-27,175,8.0,60_69,0.04681568958245466
2020-04-28,193,8.0,60_69,0.0463664734730272
2020-04-29,188,10.0,60_69,0.04494902687673772
2020-04-30,213,6.0,60_69,0.04286410131514856
2020-05-01,89,3.0,60_69,0.04285714285714286
2020-05-02,110,7.0,60_69,0.041176470588235294
2020-05-03,53,3.0,60_69,0.039713182570325425
2020-05-04,144,10.0,60_69,0.03781268179173938
2020-05-05,141,4.0,60_69,0.03715170278637771
2020-05-06,124,3.0,60_69,0.033707865168539325
2020-05-07,128,2.0,60_69,0.034934497816593885
2020-05-08,154,3.0,60_69,0.03272727272727273
2020-05-09,68,4.0,60_69,0.030257186081694403
2020-05-10,33,1.0,60_69,0.0283960092095165
