date,confirmed,intensive_care,age_class,intensive_care_/_confirmed_14_days_moving_average
2020-10-28,2161,102.0,70_79,0.05614952695946466
2020-10-29,2113,101.0,70_79,0.05532022736323811
2020-10-30,2298,127.0,70_79,0.054491141326740836
2020-10-31,1824,118.0,70_79,0.05390531759713566
2020-11-01,1097,80.0,70_79,0.054127154821259814
2020-11-02,2379,133.0,70_79,0.05271434861923634
2020-11-03,2656,141.0,70_79,0.0514171511627907
2020-11-04,2919,163.0,70_79,0.05124269437392998
2020-11-05,2970,147.0,70_79,0.05099296056773307
2020-11-06,3068,141.0,70_79,0.04958839123761685
2020-11-07,2265,121.0,70_79,0.04865592135972981
2020-11-08,1311,99.0,70_79,0.04857352661209171
2020-11-09,2848,108.0,70_79,0.04767628205128205
2020-11-10,3115,117.0,70_79,0.04681761737430315
2020-11-11,3015,140.0,70_79,0.04564993802579182
2020-11-12,3181,147.0,70_79,0.045155171505348014
2020-11-13,3187,122.0,70_79,0.044504633686502565
2020-11-14,2408,113.0,70_79,0.04382790510655408
2020-11-15,1447,94.0,70_79,0.04332910127231962
2020-11-16,3050,132.0,70_79,0.04335679658185204
2020-11-17,3065,128.0,70_79,0.04377873763410896
2020-11-18,2989,122.0,70_79,0.04321916058912001
2020-11-19,3009,130.0,70_79,0.0423654786862334
2020-11-20,2769,103.0,70_79,0.042542934618861106
2020-11-21,1911,80.0,70_79,0.042059979573519854
2020-11-22,1025,68.0,70_79,0.0418525196925121
2020-11-23,2340,87.0,70_79,0.0417145672524224
2020-11-24,2489,105.0,70_79,0.04158287603531136
2020-11-25,2369,92.0,70_79,0.04174209349377063
2020-11-26,2286,79.0,70_79,0.04150690540892678
2020-11-27,2033,79.0,70_79,0.041929858554543696
2020-11-28,1529,60.0,70_79,0.04219660049922739
2020-11-29,747,58.0,70_79,0.04199919387343813
2020-11-30,1884,79.0,70_79,0.04272224302175631
2020-12-01,1959,78.0,70_79,0.0439906441165887
2020-12-02,1823,78.0,70_79,0.04366446327157621
2020-12-03,1699,69.0,70_79,0.043615344193378876
2020-12-04,1711,70.0,70_79,0.04314239906719137
2020-12-05,1345,63.0,70_79,0.04428353283089503
2020-12-06,596,45.0,70_79,0.04306410001984521
2020-12-07,1569,72.0,70_79,0.042687547360444555
2020-12-08,682,56.0,70_79,0.04229420259954611
2020-12-09,1619,52.0,70_79,0.042473684210526316
2020-12-10,1737,54.0,70_79,0.04242456665953349
2020-12-11,1683,54.0,70_79,0.04283467982432359
2020-12-12,1247,71.0,70_79,0.042804346626951296
2020-12-13,602,27.0,70_79,0.042126157917953246
2020-12-14,1523,56.0,70_79,0.04153923149641328
2020-12-15,1552,53.0,70_79,0.04021320386300069
2020-12-16,1435,65.0,70_79,0.04119415580990558
2020-12-17,1391,55.0,70_79,0.042634408602150536
2020-12-18,1462,67.0,70_79,0.044118492953695715
2020-12-19,1031,49.0,70_79,0.044319526627218934
2020-12-20,603,33.0,70_79,0.04520338584528568
2020-12-21,1416,55.0,70_79,0.04574049032864954
2020-12-22,1648,71.0,70_79,0.04592186429061001
2020-12-23,1629,71.0,70_79,0.04485764731847274
2020-12-24,1378,66.0,70_79,0.04460642985366915
2020-12-25,468,28.0,70_79,0.046406500343327994
2020-12-26,762,53.0,70_79,0.04562587904360056
2020-12-27,714,47.0,70_79,0.04623278121688695
2020-12-28,1520,65.0,70_79,0.04643458426111986
2020-12-29,2051,79.0,70_79,0.04640925002651957
2020-12-30,2051,74.0,70_79,0.04698655155238254
2020-12-31,1650,62.0,70_79,0.04590395480225989
2021-01-01,555,58.0,70_79,0.04517568321249303
2021-01-02,1330,49.0,70_79,0.04420053396618214
2021-01-03,759,51.0,70_79,0.04401828298887123
2021-01-04,1898,81.0,70_79,0.04364307446755449
2021-01-05,2089,91.0,70_79,0.04391474464579901
2021-01-06,844,45.0,70_79,0.04491852487135506
2021-01-07,1717,62.0,70_79,0.0454222853087296
2021-01-08,1783,74.0,70_79,0.04361814345991561
2021-01-09,1265,56.0,70_79,0.04434961106309421
2021-01-10,616,39.0,70_79,0.04402792282746111
2021-01-11,1441,54.0,70_79,0.043954789359515925
2021-01-12,1426,57.0,70_79,0.043718472255584916
2021-01-13,1283,59.0,70_79,0.04311257499117751
2021-01-14,1311,56.0,70_79,0.044310789247575796
2021-01-15,1198,53.0,70_79,0.04355623879067384
2021-01-16,882,43.0,70_79,0.043761945561194227
2021-01-17,440,31.0,70_79,0.043848559451726665
2021-01-18,1223,50.0,70_79,0.04492399565689468
2021-01-19,1223,49.0,70_79,0.04558011049723757
2021-01-20,1194,50.0,70_79,0.04574430823117338
2021-01-21,1009,51.0,70_79,0.04621152043832456
2021-01-22,1101,32.0,70_79,0.04671318398824825
2021-01-23,826,40.0,70_79,0.04718934911242603
2021-01-24,472,34.0,70_79,0.04708153869003416
2021-01-25,1148,57.0,70_79,0.048053711526855766
2021-01-26,1170,55.0,70_79,0.04785163702968786
2021-01-27,1078,52.0,70_79,0.04870154889419743
2021-01-28,907,44.0,70_79,0.048609506201371236
2021-01-29,942,48.0,70_79,0.050377050454792814
2021-01-30,787,45.0,70_79,0.05102675793403858
2021-01-31,386,27.0,70_79,0.05099968759762574
2021-02-01,1013,53.0,70_79,0.05018514141652879
2021-02-02,1070,39.0,70_79,0.05133698325795445
2021-02-03,1068,55.0,70_79,0.05089867981549229
2021-02-04,1013,50.0,70_79,0.05068072715825923
2021-02-05,983,49.0,70_79,0.05120387742338962
2021-02-06,819,48.0,70_79,0.05173496624273826
2021-02-07,420,31.0,70_79,0.05213008898338452
2021-02-08,1037,41.0,70_79,0.05187297061851588
2021-02-09,1080,65.0,70_79,0.05413128026033812
2021-02-10,1049,45.0,70_79,0.05391650099403578
2021-02-11,1040,48.0,70_79,0.054497858162779626
2021-02-12,1027,59.0,70_79,0.05451688923802042
2021-02-13,733,49.0,70_79,0.05568084610000778
2021-02-14,347,30.0,70_79,0.05569757533503757
2021-02-15,941,46.0,70_79,0.05806109300386569
2021-02-16,1042,66.0,70_79,0.05848253595538597
2021-02-17,1044,51.0,70_79,0.059494298463063956
2021-02-18,1044,59.0,70_79,0.06090008257638316
2021-02-19,1107,56.0,70_79,0.06080630089440662
2021-02-20,948,70.0,70_79,0.060783548093192766
2021-02-21,470,34.0,70_79,0.060458562828231074
2021-02-22,1321,88.0,70_79,0.060499753815854256
2021-02-23,1515,96.0,70_79,0.06090442780496433
2021-02-24,1540,88.0,70_79,0.0611632907095168
2021-02-25,1453,93.0,70_79,0.060537993754451326
2021-02-26,1477,85.0,70_79,0.06074692303628968
2021-02-27,1117,72.0,70_79,0.06043842415468928
2021-02-28,595,40.0,70_79,0.06066666666666667
2021-03-01,1575,85.0,70_79,0.060590836012861735
2021-03-02,1755,116.0,70_79,0.06033596160438807
2021-03-03,1757,99.0,70_79,0.06009546539379475
2021-03-04,1623,83.0,70_79,0.059654192105140516
2021-03-05,1785,101.0,70_79,0.05875119551851346
2021-03-06,1359,89.0,70_79,0.05753301992388628
2021-03-07,628,48.0,70_79,0.05783292709949036
2021-03-08,1725,111.0,70_79,0.05798811396608985
2021-03-09,2030,122.0,70_79,0.056733622951524794
2021-03-10,2071,115.0,70_79,0.057047696314957944
2021-03-11,1960,114.0,70_79,0.05740334290055715
2021-03-12,1977,95.0,70_79,0.05722322515638776
2021-03-13,1495,67.0,70_79,0.056183065595716196
2021-03-14,825,60.0,70_79,0.05695860203869357
2021-03-15,1894,107.0,70_79,0.05587309476474486
2021-03-16,2120,108.0,70_79,0.05536332179930796
2021-03-17,1927,116.0,70_79,0.055527659218344634
2021-03-18,1896,107.0,70_79,0.05550191023972459
2021-03-19,1912,104.0,70_79,0.05676542584620579
2021-03-20,1444,69.0,70_79,0.05709437963944857
2021-03-21,759,74.0,70_79,0.05718668768909532
2021-03-22,1834,91.0,70_79,0.05754809958435103
2021-03-23,1873,101.0,70_79,0.05769314189042641
2021-03-24,1982,114.0,70_79,0.056109345753710876
2021-03-25,1881,109.0,70_79,0.05474835886214442
2021-03-26,1852,118.0,70_79,0.053973013493253376
2021-03-27,1376,68.0,70_79,0.0537362442314519
2021-03-28,717,56.0,70_79,0.05227323628219485
2021-03-29,1764,108.0,70_79,0.05257180712629537
2021-03-30,1836,95.0,70_79,0.05167261158777596
2021-03-31,1847,75.0,70_79,0.05051647811116577
2021-04-01,1773,69.0,70_79,0.04875712196843644
2021-04-02,1740,77.0,70_79,0.046254710649940634
2021-04-03,1302,56.0,70_79,0.045283216417129096
2021-04-04,548,30.0,70_79,0.04404076675291757
2021-04-05,642,35.0,70_79,0.041819952391257305
2021-04-06,1486,62.0,70_79,0.04096906530657501
2021-04-07,1566,69.0,70_79,0.03992667697771667
2021-04-08,1384,49.0,70_79,0.039449486860058135
2021-04-09,1390,47.0,70_79,0.03877638948728996
2021-04-10,1107,37.0,70_79,0.03849309017479649
2021-04-11,552,25.0,70_79,0.03864673086670046
2021-04-12,1311,47.0,70_79,0.03775793039728981
2021-04-13,1390,61.0,70_79,0.03735487127713276
2021-04-14,1266,33.0,70_79,0.03674403399803858
2021-04-15,1173,37.0,70_79,0.03660834454912517
2021-04-16,1130,42.0,70_79,0.03674941062265982
2021-04-17,902,36.0,70_79,0.03735591290735733
2021-04-18,485,30.0,70_79,0.03734679163662581
2021-04-19,1093,38.0,70_79,0.0370013347174848
2021-04-20,1099,41.0,70_79,0.03633587786259542
2021-04-21,1013,39.0,70_79,0.03597575375895458
2021-04-22,949,31.0,70_79,0.03652188059215878
2021-04-23,952,33.0,70_79,0.03565166569257744
2021-04-24,739,32.0,70_79,0.03551483420593368
2021-04-25,368,18.0,70_79,0.03525441790249534
2021-04-26,927,28.0,70_79,0.03562879764315964
2021-04-27,1004,38.0,70_79,0.034910339565051504
2021-04-28,869,14.0,70_79,0.03397675792791018
2021-04-29,764,29.0,70_79,0.034401314438283016
2021-04-30,813,20.0,70_79,0.03392188336008561
2021-05-01,385,16.0,70_79,0.03297919433377601
2021-05-02,286,20.0,70_79,0.03321324026120243
2021-05-03,694,28.0,70_79,0.033539486203615604
2021-05-04,721,20.0,70_79,0.032118826964580426
2021-05-05,683,18.0,70_79,0.033091202582728005
2021-05-06,533,21.0,70_79,0.03212908753391404
2021-05-07,559,15.0,70_79,0.03306797305572566
2021-05-08,430,13.0,70_79,0.03188180404354588
2021-05-09,214,15.0,70_79,0.02994875080076874
2021-05-10,453,15.0,70_79,0.029341521664960766
2021-05-11,473,9.0,70_79,0.030675973548861132
2021-05-12,426,7.0,70_79,0.0314789150663235
2021-05-13,333,8.0,70_79,0.030919102075391783
2021-05-14,342,11.0,70_79,0.0314924691921497
2021-05-15,283,5.0,70_79,0.03144040945649525
2021-05-16,100,2.0,70_79,0.029263370332996974
2021-05-17,312,13.0,70_79,0.02813852813852814
2021-05-18,303,15.0,70_79,0.02895583503948523
2021-05-19,290,10.0,70_79,0.03087586641461878
2021-05-20,204,8.0,70_79,0.03155097974094985
2021-05-21,219,7.0,70_79,0.030894886363636364
2021-05-22,151,4.0,70_79,0.03235515425131678
2021-05-23,75,2.0,70_79,0.032542113323124046
2021-05-24,185,3.0,70_79,0.031635168447000823
2021-05-25,196,4.0,70_79,0.028094820017559263
2021-05-26,181,6.0,70_79,0.02693437806072478
2021-05-27,170,5.0,70_79,0.02557544757033248
2021-05-28,147,3.0,70_79,0.024429967426710098
2021-05-29,125,4.0,70_79,0.024362606232294616
2021-05-30,54,1.0,70_79,0.02474108170310702
2021-05-31,134,5.0,70_79,0.02556299452221546
2021-06-01,147,2.0,70_79,0.025374105400130124
2021-06-02,54,1.0,70_79,0.02629757785467128
2021-06-03,117,3.0,70_79,0.02446256486286138
2021-06-04,106,2.0,70_79,0.0244672454617206
2021-06-05,74,2.0,70_79,0.024308466051969825
2021-06-06,48,2.0,70_79,0.025043177892918825
2021-06-07,90,2.0,70_79,0.0216998191681736
2021-06-08,90,1.0,70_79,0.024437927663734114
2021-06-09,89,5.0,70_79,0.025365853658536587
2021-06-10,74,0.0,70_79,0.026041666666666668
2021-06-11,65,1.0,70_79,0.026578073089700997
2021-06-12,51,2.0,70_79,0.0265282583621684
2021-06-13,19,1.0,70_79,0.025149700598802394
2021-06-14,82,0.0,70_79,0.02395964691046658
2021-06-15,64,3.0,70_79,0.024193548387096774
2021-06-16,56,2.0,70_79,0.018867924528301886
2021-06-17,52,2.0,70_79,0.02147239263803681
2021-06-18,49,1.0,70_79,0.022913256955810146
2021-06-19,38,1.0,70_79,0.021702838063439065
2021-06-20,16,0.0,70_79,0.02023608768971332
2021-06-21,48,0.0,70_79,0.02578268876611418
2021-06-22,41,0.0,70_79,0.023715415019762844
2021-06-23,34,0.0,70_79,0.02074688796680498
2021-06-24,37,1.0,70_79,0.019650655021834062
2021-06-25,24,1.0,70_79,0.020689655172413793
2021-06-26,39,1.0,70_79,0.020930232558139535
2021-06-27,13,0.0,70_79,0.023310023310023312
2021-06-28,32,2.0,70_79,0.02689486552567237
2021-06-29,27,1.0,70_79,0.033816425120772944
2021-06-30,32,0.0,70_79,0.03773584905660377
2021-07-01,28,1.0,70_79,0.034722222222222224
2021-07-02,26,1.0,70_79,0.032679738562091505
2021-07-03,33,1.0,70_79,0.034858387799564274
2021-07-04,15,1.0,70_79,0.034408602150537634
2021-07-05,28,1.0,70_79,0.034764826175869123
2021-07-06,46,3.0,70_79,0.03165735567970205
2021-07-07,44,2.0,70_79,0.03197158081705151
2021-07-08,45,0.0,70_79,0.029605263157894735
2021-07-09,51,1.0,70_79,0.0289193302891933
2021-07-10,39,2.0,70_79,0.029154518950437316
2021-07-11,19,0.0,70_79,0.027855153203342618
2021-07-12,56,3.0,70_79,0.03333333333333333
2021-07-13,75,1.0,70_79,0.034013605442176874
2021-07-14,58,1.0,70_79,0.029927760577915376
2021-07-15,73,1.0,70_79,0.0311284046692607
2021-07-16,75,2.0,70_79,0.031446540880503145
2021-07-17,62,2.0,70_79,0.031302876480541454
2021-07-18,47,1.0,70_79,0.031862745098039214
2021-07-19,120,8.0,70_79,0.029185867895545316
2021-07-20,118,6.0,70_79,0.03163191948238677
2021-07-21,131,1.0,70_79,0.03293010752688172
2021-07-22,104,3.0,70_79,0.031806615776081425
2021-07-23,136,4.0,70_79,0.03231492361927144
2021-07-24,108,4.0,70_79,0.03202650469353948
2021-07-25,61,2.0,70_79,0.03241491085899514
2021-07-26,134,2.0,70_79,0.029758850692662903
2021-07-27,164,7.0,70_79,0.028999516674722087
2021-07-28,155,6.0,70_79,0.02911275415896488
2021-07-29,157,2.0,70_79,0.029036515618125824
2021-07-30,205,7.0,70_79,0.03007518796992481
2021-07-31,171,5.0,70_79,0.02950687146321746
2021-08-01,87,3.0,70_79,0.030434782608695653
2021-08-02,218,6.0,70_79,0.03164556962025317
2021-08-03,238,8.0,70_79,0.031473533619456366
2021-08-04,226,4.0,70_79,0.031345826235093695
2021-08-05,213,6.0,70_79,0.03294194390084801
2021-08-06,257,10.0,70_79,0.032
2021-08-07,188,5.0,70_79,0.03248186691895301
2021-08-08,117,6.0,70_79,0.03318722604884158
2021-08-09,290,10.0,70_79,0.03342532965348053
2021-08-10,274,10.0,70_79,0.032615200478755234
2021-08-11,294,10.0,70_79,0.032758116408306524
2021-08-12,288,11.0,70_79,0.032432432432432434
2021-08-13,264,6.0,70_79,0.03083823941687693
2021-08-14,217,8.0,70_79,0.03038674033149171
2021-08-15,110,6.0,70_79,0.03076923076923077
2021-08-16,285,9.0,70_79,0.030852503382949932
2021-08-17,319,8.0,70_79,0.03121664887940235
2021-08-18,303,7.0,70_79,0.03040629095674967
2021-08-19,309,8.0,70_79,0.029083354972734354
2021-08-20,309,6.0,70_79,0.030256410256410255
2021-08-21,241,5.0,70_79,0.03028773346794548
2021-08-22,137,8.0,70_79,0.03085344613087833
2021-08-23,345,12.0,70_79,0.031706712905622984
2021-08-24,327,13.0,70_79,0.03066271018793274
2021-08-25,361,9.0,70_79,0.031026840679635556
2021-08-26,324,7.0,70_79,0.03037037037037037
2021-08-27,313,12.0,70_79,0.03014449427005481
2021-08-28,279,10.0,70_79,0.03093812375249501
2021-08-29,167,10.0,70_79,0.029309488325881768
2021-08-30,303,13.0,70_79,0.029263370332996974
2021-08-31,326,4.0,70_79,0.027233392720794097
2021-09-01,320,9.0,70_79,0.02706923477355544
2021-09-02,298,5.0,70_79,0.026441036488630356
2021-09-03,273,4.0,70_79,0.02570281124497992
2021-09-04,235,8.0,70_79,0.02461455233973492
2021-09-05,155,2.0,70_79,0.023185205630692797
2021-09-06,283,10.0,70_79,0.021311475409836064
2021-09-07,292,4.0,70_79,0.022087244616234125
2021-09-08,274,6.0,70_79,0.02274641954507161
2021-09-09,264,3.0,70_79,0.02542130819765781
2021-09-10,266,8.0,70_79,0.0261644623346751
2021-09-11,241,5.0,70_79,0.025603724178062264
2021-09-12,93,3.0,70_79,0.02523474178403756
2021-09-13,340,7.0,70_79,0.024346793349168647
2021-09-14,288,6.0,70_79,0.024665676077265972
2021-09-15,259,10.0,70_79,0.024924924924924926
2021-09-16,238,13.0,70_79,0.026451809060504712
2021-09-17,250,6.0,70_79,0.025300833076211046
2021-09-18,194,5.0,70_79,0.025364616360177554
2021-09-19,126,0.0,70_79,0.025477707006369428
2021-09-20,243,6.0,70_79,0.026456798392498326
2021-09-21,289,5.0,70_79,0.02565856996236743
2021-09-22,239,6.0,70_79,0.02527202527202527
2021-09-23,223,7.0,70_79,0.022621184919210054
2021-09-24,218,3.0,70_79,0.023861967694566815
2021-09-25,154,3.0,70_79,0.02346368715083799
2021-09-26,79,3.0,70_79,0.024752475247524754
2021-09-27,186,6.0,70_79,0.0234192037470726
2021-09-28,225,2.0,70_79,0.02489795918367347
2021-09-29,185,7.0,70_79,0.02360248447204969
2021-09-30,174,4.0,70_79,0.022400676246830092
2021-10-01,189,8.0,70_79,0.022540095361941917
2021-10-02,155,3.0,70_79,0.02442215438290449
2021-10-03,67,2.0,70_79,0.025427444103463395
2021-10-04,179,1.0,70_79,0.025618758141554496
2021-10-05,177,6.0,70_79,0.02621057307863172
2021-10-06,204,2.0,70_79,0.02404274265360641
2021-10-07,174,3.0,70_79,0.023872679045092837
2021-10-08,159,2.0,70_79,0.0231935771632471
2021-10-09,140,7.0,70_79,0.023255813953488372
2021-10-10,67,5.0,70_79,0.023608017817371936
2021-10-11,208,7.0,70_79,0.02714535901926445
2021-10-12,173,2.0,70_79,0.02632678646050982
2021-10-13,180,2.0,70_79,0.028259991925716592
2021-10-14,190,4.0,70_79,0.02933230412967966
2021-10-15,169,6.0,70_79,0.030612244897959183
2021-10-16,149,3.0,70_79,0.028441011235955056
2021-10-17,76,3.0,70_79,0.02936096718480138
2021-10-18,218,10.0,70_79,0.030493868080875043
2021-10-19,286,7.0,70_79,0.029210689869484153
2021-10-20,288,9.0,70_79,0.029859484777517563
2021-10-21,288,9.0,70_79,0.028484513274336282
2021-10-22,312,10.0,70_79,0.02669458257000785
2021-10-23,244,4.0,70_79,0.028116446877332668
2021-10-24,114,9.0,70_79,0.027622970680881997
2021-10-25,330,14.0,70_79,0.027263875365141188
2021-10-26,374,4.0,70_79,0.026737967914438502
2021-10-27,378,10.0,70_79,0.0264783759929391
2021-10-28,390,5.0,70_79,0.02505790692777427
2021-10-29,374,5.0,70_79,0.023761578735400725
2021-10-30,347,14.0,70_79,0.02507232401157184
2021-10-31,184,4.0,70_79,0.024733637747336376
2021-11-01,199,8.0,70_79,0.024046284577834025
2021-11-02,479,10.0,70_79,0.023896738182452467
2021-11-03,519,14.0,70_79,0.02262822661749916
2021-11-04,505,8.0,70_79,0.022488270506390552
2021-11-05,529,9.0,70_79,0.02390868425111831
2021-11-06,463,16.0,70_79,0.023506512951040576
2021-11-07,185,9.0,70_79,0.024581667407078334
2021-11-08,605,17.0,70_79,0.023576451123672963
2021-11-09,576,8.0,70_79,0.02394736842105263
2021-11-10,611,8.0,70_79,0.023445463812436288
2021-11-11,605,9.0,70_79,0.02338173763229141
2021-11-12,676,21.0,70_79,0.023377239824374035
2021-11-13,543,16.0,70_79,0.022539098436062558
2021-11-14,258,13.0,70_79,0.02198300283286119
2021-11-15,699,13.0,70_79,0.021290678433535576
2021-11-16,826,21.0,70_79,0.02124735729386892
2021-11-17,767,16.0,70_79,0.021520803443328552
2021-11-18,783,14.0,70_79,0.02197802197802198
2021-11-19,830,16.0,70_79,0.02169281425527794
2021-11-20,732,15.0,70_79,0.02195306585919758
2021-11-21,314,7.0,70_79,0.021613023952095807
2021-11-22,845,16.0,70_79,0.02126886020723505
2021-11-23,971,16.0,70_79,0.021278482134941042
2021-11-24,909,17.0,70_79,0.020827931898712296
2021-11-25,857,19.0,70_79,0.020457989560532075
2021-11-26,992,25.0,70_79,0.020778580814717475
2021-11-27,785,24.0,70_79,0.020826606393283823
2021-11-28,378,12.0,70_79,0.021404521404521405
2021-11-29,1013,16.0,70_79,0.022053113837552415
2021-11-30,1103,27.0,70_79,0.022575757575757575
2021-12-01,1059,17.0,70_79,0.022559315441462467
2021-12-02,1090,16.0,70_79,0.022248947684906796
2021-12-03,1128,26.0,70_79,0.02113289760348584
2021-12-04,944,20.0,70_79,0.021077945961239214
2021-12-05,400,16.0,70_79,0.021447533882911835
2021-12-06,1249,33.0,70_79,0.02056451612903226
2021-12-07,1293,30.0,70_79,0.020063839489284085
2021-12-08,564,9.0,70_79,0.02035928143712575
2021-12-09,1306,25.0,70_79,0.020526960784313725
2021-12-10,1458,20.0,70_79,0.01969066032123736
2021-12-11,1153,31.0,70_79,0.019075312590869437
2021-12-12,554,21.0,70_79,0.018940260929274432
2021-12-13,1579,15.0,70_79,0.017834394904458598
2021-12-14,1574,29.0,70_79,0.016986272100849315
2021-12-15,1573,32.0,70_79,0.016551383399209488
2021-12-16,1545,28.0,70_79,0.01556970983722576
2021-12-17,1618,22.0,70_79,0.01573650503202196
2021-12-18,1329,17.0,70_79,0.015458846676347964
2021-12-19,681,19.0,70_79,0.015293040293040292
2021-12-20,1828,24.0,70_79,0.014856429463171035
2021-12-21,1959,26.0,70_79,0.013450953231509495
2021-12-22,2083,26.0,70_79,0.011498884205306224
2021-12-23,2261,20.0,70_79,0.009906249170052851
2021-12-24,2123,34.0,70_79,0.009266575677034697
2021-12-25,640,17.0,70_79,0.009330889528932898
2021-12-26,1047,25.0,70_79,0.009313580021457758
2021-12-27,3769,38.0,70_79,0.00840186971185137
2021-12-28,4977,41.0,70_79,0.007829665539008823
2021-12-29,6404,34.0,70_79,0.007344730509727443
2021-12-30,6934,30.0,70_79,0.007370661325154142
2021-12-31,5728,36.0,70_79,0.006754851083032491
2022-01-01,1577,22.0,70_79,0.006567971941623865
2022-01-02,2477,35.0,70_79,0.006430619043929651
2022-01-03,8724,42.0,70_79,0.00595466308827758
2022-01-04,8602,49.0,70_79,0.005488173613408943
2022-01-05,8320,44.0,70_79,0.005394470667565745
2022-01-06,2580,24.0,70_79,0.00525660999092142
2022-01-07,9133,42.0,70_79,0.005119135239643638
2022-01-08,5855,38.0,70_79,0.0050238527462321105
2022-01-09,2362,23.0,70_79,0.004829789718386107
2022-01-10,9791,37.0,70_79,0.0047912097272204595
2022-01-11,9156,25.0,70_79,0.004592124073993848
2022-01-12,7741,33.0,70_79,0.004441105636447999
2022-01-13,7175,19.0,70_79,0.004218198818479324
2022-01-14,7538,33.0,70_79,0.004089711205152599
2022-01-15,5294,32.0,70_79,0.003854313610058981
2022-01-16,1936,14.0,70_79,0.003708184893907822
2022-01-17,8439,37.0,70_79,0.0036079445293218946
2022-01-18,7012,23.0,70_79,0.003600069518583807
2022-01-19,6506,22.0,70_79,0.003420442325382532
2022-01-20,6178,19.0,70_79,0.00340889027719303
2022-01-21,6466,19.0,70_79,0.003208448434622468
2022-01-22,4435,11.0,70_79,0.0029517725772758925
2022-01-23,1595,7.0,70_79,0.0028255165882663438
2022-01-24,5619,13.0,70_79,0.0025881764957875197
2022-01-25,4620,8.0,70_79,
2022-01-26,4370,7.0,70_79,
2022-01-27,3623,6.0,70_79,
2022-01-28,3411,5.0,70_79,
2022-01-29,1852,4.0,70_79,
2022-01-30,287,1.0,70_79,
2022-01-31,50,0.0,70_79,
2020-01-29,0,,80_89,
2020-01-30,0,,80_89,
2020-01-31,0,,80_89,
2020-02-01,0,,80_89,
2020-02-02,0,,80_89,
2020-02-03,0,,80_89,
2020-02-04,0,,80_89,
2020-02-05,0,,80_89,
2020-02-06,0,,80_89,
2020-02-07,0,,80_89,
2020-02-08,0,,80_89,
2020-02-09,0,,80_89,
2020-02-10,0,,80_89,
2020-02-11,0,,80_89,
2020-02-12,0,,80_89,
2020-02-13,0,,80_89,
2020-02-14,0,,80_89,
2020-02-15,0,,80_89,
2020-02-16,0,,80_89,
2020-02-17,0,,80_89,
2020-02-18,0,,80_89,
2020-02-19,0,,80_89,
2020-02-20,0,0.0,80_89,
2020-02-21,3,1.0,80_89,
2020-02-22,4,2.0,80_89,
2020-02-23,9,3.0,80_89,
2020-02-24,6,1.0,80_89,
2020-02-25,14,2.0,80_89,
2020-02-26,41,5.0,80_89,0.07856191744340879
2020-02-27,40,3.0,80_89,0.06878306878306878
2020-02-28,61,5.0,80_89,0.06701030927835051
2020-02-29,73,7.0,80_89,0.05965909090909091
2020-03-01,71,3.0,80_89,0.05327617881200245
2020-03-02,109,10.0,80_89,0.047790339157245634
2020-03-03,141,7.0,80_89,0.041882556131260795
2020-03-04,179,10.0,80_89,0.04066543438077634
2020-03-05,194,6.0,80_89,0.039506953223767384
2020-03-06,222,14.0,80_89,0.03631961259079903
2020-03-07,248,8.0,80_89,0.036276849642004776
2020-03-08,234,6.0,80_89,0.03492970123022847
2020-03-09,319,7.0,80_89,0.031574818591880764
2020-03-10,384,6.0,80_89,0.029764001408946812
2020-03-11,430,18.0,80_89,0.029614214823115097
2020-03-12,499,18.0,80_89,0.028479626113626404
2020-03-13,614,15.0,80_89,0.02665416555049558
2020-03-14,546,24.0,80_89,0.026925485284909206
2020-03-15,433,10.0,80_89,0.02657609343344059
2020-03-16,656,12.0,80_89,0.027963458110516932
2020-03-17,720,15.0,80_89,0.02895937201654821
2020-03-18,748,26.0,80_89,0.02795156407669021
2020-03-19,794,16.0,80_89,0.026601941747572817
2020-03-20,841,18.0,80_89,0.025880797204118258
2020-03-21,767,24.0,80_89,0.024789566182591805
2020-03-22,640,14.0,80_89,0.024690233236151604
2020-03-23,904,35.0,80_89,0.024346740390618033
2020-03-24,835,28.0,80_89,0.023830383739267567
2020-03-25,913,22.0,80_89,0.022928608650338717
2020-03-26,889,15.0,80_89,0.02348643006263048
2020-03-27,901,15.0,80_89,0.023641280642065776
2020-03-28,770,18.0,80_89,0.022763227280717172
2020-03-29,598,13.0,80_89,0.022846010803152395
2020-03-30,893,14.0,80_89,0.021183410797282802
2020-03-31,921,14.0,80_89,0.02023017442905952
2020-04-01,848,18.0,80_89,0.021816881258941344
2020-04-02,776,22.0,80_89,0.023710519331151023
2020-04-03,808,19.0,80_89,0.022494013000342115
2020-04-04,682,12.0,80_89,0.02132579650565262
2020-04-05,555,13.0,80_89,0.021311617430477346
2020-04-06,799,14.0,80_89,0.021518762226569448
2020-04-07,769,16.0,80_89,0.022028827848789775
2020-04-08,975,41.0,80_89,0.021347504954062332
2020-04-09,1008,39.0,80_89,0.020017953321364454
2020-04-10,1290,10.0,80_89,0.021266968325791856
2020-04-11,754,4.0,80_89,0.023083941605839417
2020-04-12,465,10.0,80_89,0.023415721984761197
2020-04-13,596,10.0,80_89,0.02521403706839778
2020-04-14,706,15.0,80_89,0.027377794619173928
2020-04-15,919,12.0,80_89,0.02678659681723831
2020-04-16,814,8.0,80_89,0.026121696373693916
2020-04-17,718,31.0,80_89,0.029587105321262974
2020-04-18,592,30.0,80_89,0.03282681823454356
